,Unnamed: 0,text,tag
83504,83504,creating,0
83505,83505,one,0
83506,83506,of,0
83507,83507,the,0
83508,83508,world,0
83509,83509,'s,0
83510,83510,largest,0
83511,83511,makers,0
83512,83512,of,0
83513,83513,intravenous,0
83514,83514,infusion,0
83515,83515,therapy,0
83516,83516,products,0
83517,83517,.,0
83518,83518,Under,0
83519,83519,the,0
83520,83520,agreement,0
83521,83521,",",0
83522,83522,IVAC,4
83523,83523,and,0
83524,83524,Advanced,4
83525,83525,Medical,4
83526,83526,'s,0
83527,83527,wholly,0
83528,83528,owned,0
83529,83529,subsidiary,0
83530,83530,",",0
83531,83531,IMED,4
83532,83532,Corp.,4
83533,83533,",",0
83534,83534,will,0
83535,83535,merge,0
83536,83536,to,0
83537,83537,form,0
83538,83538,a,0
83539,83539,new,0
83540,83540,company,0
83541,83541,that,0
83542,83542,will,0
83543,83543,develop,0
83544,83544,and,0
83545,83545,manufacture,0
83546,83546,infusion,0
83547,83547,pumps,0
83548,83548,that,0
83549,83549,regulate,0
83550,83550,the,0
83551,83551,amount,0
83552,83552,of,0
83553,83553,intravenous,0
83554,83554,fluid,0
83555,83555,being,0
83556,83556,administered,0
83557,83557,to,0
83558,83558,a,0
83559,83559,patient,0
83560,83560,",",0
83561,83561,as,0
83562,83562,well,0
83563,83563,as,0
83564,83564,proprietary,0
83565,83565,disposable,0
83566,83566,products,0
83567,83567,.,0
83568,83568,The,0
83569,83569,combined,0
83570,83570,company,0
83571,83571,will,0
83572,83572,have,0
83573,83573,estimated,0
83574,83574,revenues,0
83575,83575,of,0
83576,83576,$,0
83577,83577,353,0
83578,83578,million,0
83579,83579,.,0
83580,83580,Advanced,4
83581,83581,Medical,4
83582,83582,",",0
83583,83583,through,0
83584,83584,IMED,4
83585,83585,",",0
83586,83586,is,0
83587,83587,already,0
83588,83588,one,0
83589,83589,of,0
83590,83590,the,0
83591,83591,nation,0
83592,83592,'s,0
83593,83593,largest,0
83594,83594,developers,0
83595,83595,and,0
83596,83596,manufacturers,0
83597,83597,of,0
83598,83598,intravenous,0
83599,83599,infusion,0
83600,83600,pumps,0
83601,83601,and,0
83602,83602,proprietary,0
83603,83603,disposable,0
83604,83604,products,0
83605,83605,.,0
83606,83606,It,0
83607,83607,has,0
83608,83608,sales,0
83609,83609,in,0
83610,83610,38,0
83611,83611,foreign,0
83612,83612,countries,0
83613,83613,.,0
83614,83614,San,3
83615,83615,Diego-based,3
83616,83616,IVAC,4
83617,83617,is,0
83618,83618,a,0
83619,83619,major,0
83620,83620,provider,0
83621,83621,of,0
83622,83622,infusion,0
83623,83623,systems,0
83624,83624,and,0
83625,83625,related,0
83626,83626,technologies,0
83627,83627,to,0
83628,83628,the,0
83629,83629,health-care,0
83630,83630,industry,0
83631,83631,.,0
83632,83632,It,0
83633,83633,has,0
83634,83634,manufacturing,0
83635,83635,plants,0
83636,83636,in,0
83637,83637,San,2
83638,83638,Diego,2
83639,83639,;,0
83640,83640,Creedmoor,2
83641,83641,",",0
83642,83642,N.C.,2
83643,83643,;,0
83644,83644,Hampshire,2
83645,83645,",",0
83646,83646,England,2
83647,83647,;,0
83648,83648,and,0
83649,83649,Tijuana,2
83650,83650,",",0
83651,83651,Mexico,2
83652,83652,",",0
83653,83653,and,0
83654,83654,distributes,0
83655,83655,its,0
83656,83656,prodcuts,0
83657,83657,in,0
83658,83658,more,0
83659,83659,than,0
83660,83660,120,0
83661,83661,countries,0
83662,83662,.,0
83663,83663,Eli,4
83664,83664,Lilly,4
83665,83665,sold,0
83666,83666,IVAC,4
83667,83667,on,0
83668,83668,Dec.,0
83669,83669,31,0
83670,83670,",",0
83671,83671,1994,0
83672,83672,to,0
83673,83673,DLJ,4
83674,83674,Merchant,4
83675,83675,Banking,4
83676,83676,Partners,4
83677,83677,LP,4
83678,83678,",",0
83679,83679,River,4
83680,83680,Medical,4
83681,83681,Inc.,4
83682,83682,and,0
83683,83683,other,0
83684,83684,investors,0
83685,83685,.,0
83686,83686,Advanced,4
83687,83687,Medical,4
83688,83688,said,0
83689,83689,it,0
83690,83690,expects,0
83691,83691,to,0
83692,83692,take,0
83693,83693,an,0
83694,83694,unspecified,0
83695,83695,one-time,0
83696,83696,charge,0
83697,83697,to,0
83698,83698,pay,0
83699,83699,for,0
83700,83700,the,0
83701,83701,merger,0
83702,83702,.,0
83703,83703,It,0
83704,83704,did,0
83705,83705,not,0
83706,83706,say,0
83707,83707,when,0
83708,83708,the,0
83709,83709,charge,0
83710,83710,would,0
83711,83711,be,0
83712,83712,taken,0
83713,83713,.,0
83714,83714,"""",0
83715,83715,The,0
83716,83716,addition,0
83717,83717,of,0
83718,83718,IVAC,4
83719,83719,is,0
83720,83720,expected,0
83721,83721,to,0
83722,83722,contribute,0
83723,83723,to,0
83724,83724,financial,0
83725,83725,results,0
83726,83726,in,0
83727,83727,the,0
83728,83728,full,0
83729,83729,second,0
83730,83730,quarter,0
83731,83731,of,0
83732,83732,1997,0
83733,83733,",",0
83734,83734,"""",0
83735,83735,the,0
83736,83736,companies,0
83737,83737,said,0
83738,83738,.,0
83739,83739,The,0
83740,83740,merger,0
83741,83741,will,0
83742,83742,add,0
83743,83743,to,0
83744,83744,both,0
83745,83745,companies,0
83746,83746,',0
83747,83747,historical,0
83748,83748,leadership,0
83749,83749,in,0
83750,83750,infusion,0
83751,83751,therapy,0
83752,83752,and,0
83753,83753,technology-based,0
83754,83754,drug,0
83755,83755,delivery,0
83756,83756,devices,0
83757,83757,",",0
83758,83758,they,0
83759,83759,said,0
83760,83760,.,0
83761,83761,In,0
83762,83762,1968,0
83763,83763,",",0
83764,83764,IVAC,4
83765,83765,introduced,0
83766,83766,the,0
83767,83767,world,0
83768,83768,'s,0
83769,83769,first,0
83770,83770,infusion,0
83771,83771,therapy,0
83772,83772,monitoring,0
83773,83773,device,0
83774,83774,.,0
83775,83775,A,0
83776,83776,year,0
83777,83777,later,0
83778,83778,IVAC,4
83779,83779,improved,0
83780,83780,its,0
83781,83781,system,0
83782,83782,with,0
83783,83783,the,0
83784,83784,addition,0
83785,83785,of,0
83786,83786,an,0
83787,83787,IV,0
83788,83788,pump,0
83789,83789,that,0
83790,83790,regulated,0
83791,83791,the,0
83792,83792,flow,0
83793,83793,of,0
83794,83794,liquids,0
83795,83795,through,0
83796,83796,positive,0
83797,83797,pressure,0
83798,83798,.,0
83799,83799,IMED,4
83800,83800,introduced,0
83801,83801,the,0
83802,83802,world,0
83803,83803,'s,0
83804,83804,first,0
83805,83805,volumetric,0
83806,83806,infusion,0
83807,83807,pump,0
83808,83808,in,0
83809,83809,1974,0
83810,83810,.,0
83811,83811,IMED,4
83812,83812,had,0
83813,83813,profits,0
83814,83814,of,0
83815,83815,$,0
83816,83816,1.7,0
83817,83817,million,0
83818,83818,",",0
83819,83819,or,0
83820,83820,6,0
83821,83821,cents,0
83822,83822,per,0
83823,83823,fully,0
83824,83824,diluted,0
83825,83825,common,0
83826,83826,share,0
83827,83827,",",0
83828,83828,on,0
83829,83829,$,0
83830,83830,53.9,0
83831,83831,million,0
83832,83832,in,0
83833,83833,revenues,0
83834,83834,in,0
83835,83835,the,0
83836,83836,first,0
83837,83837,half,0
83838,83838,of,0
83839,83839,1996,0
83840,83840,.,0
83841,83841,Excluding,0
83842,83842,the,0
83843,83843,effect,0
83844,83844,of,0
83845,83845,a,0
83846,83846,one-time,0
83847,83847,restructuring,0
83848,83848,charge,0
83849,83849,of,0
83850,83850,$,0
83851,83851,17.4,0
83852,83852,million,0
83853,83853,",",0
83854,83854,IVAC,4
83855,83855,had,0
83856,83856,net,0
83857,83857,income,0
83858,83858,of,0
83859,83859,$,0
83860,83860,4.2,0
83861,83861,million,0
83862,83862,on,0
83863,83863,net,0
83864,83864,sales,0
83865,83865,of,0
83866,83866,$,0
83867,83867,112.8,0
83868,83868,million,0
83869,83869,for,0
83870,83870,the,0
83871,83871,1996,0
83872,83872,first,0
83873,83873,half,0
83874,83874,.,0
83875,83875,Advanced,4
83876,83876,Medical,4
83877,83877,reported,0
83878,83878,profits,0
83879,83879,of,0
83880,83880,$,0
83881,83881,8.4,0
83882,83882,million,0
83883,83883,on,0
83884,83884,sales,0
83885,83885,of,0
83886,83886,$,0
83887,83887,29.2,0
83888,83888,million,0
83889,83889,in,0
83890,83890,the,0
83891,83891,quarter,0
83892,83892,ended,0
83893,83893,June,0
83894,83894,30,0
83895,83895,.,0
83896,83896,William,1
83897,83897,J.,1
83898,83898,Mercer,1
83899,83899,",",0
83900,83900,IVAC,4
83901,83901,president,0
83902,83902,and,0
83903,83903,chief,0
83904,83904,executive,0
83905,83905,officer,0
83906,83906,",",0
83907,83907,will,0
83908,83908,become,0
83909,83909,the,0
83910,83910,president,0
83911,83911,and,0
83912,83912,CEO,0
83913,83913,of,0
83914,83914,Advanced,4
83915,83915,Medical,4
83916,83916,.,0
83917,83917,He,0
83918,83918,led,0
83919,83919,the,0
83920,83920,transition,0
83921,83921,of,0
83922,83922,IVAC,4
83923,83923,to,0
83924,83924,a,0
83925,83925,privately,0
83926,83926,held,0
83927,83927,company,0
83928,83928,and,0
83929,83929,was,0
83930,83930,previously,0
83931,83931,senior,0
83932,83932,vice,0
83933,83933,president,0
83934,83934,at,0
83935,83935,Mallinckrodt,4
83936,83936,Group,4
83937,83937,Inc,4
83938,83938,.,0
83939,83939,Joseph,1
83940,83940,Kuhn,1
83941,83941,",",0
83942,83942,Advanced,4
83943,83943,Medical,4
83944,83944,and,0
83945,83945,IMED,4
83946,83946,president,0
83947,83947,",",0
83948,83948,will,0
83949,83949,become,0
83950,83950,the,0
83951,83951,new,0
83952,83952,company,0
83953,83953,'s,0
83954,83954,executive,0
83955,83955,vice,0
83956,83956,president,0
83957,83957,and,0
83958,83958,chief,0
83959,83959,financial,0
83960,83960,officer,0
83961,83961,.,0
83962,83962,The,0
83963,83963,deal,0
83964,83964,is,0
83965,83965,expected,0
83966,83966,to,0
83967,83967,close,0
83968,83968,by,0
83969,83969,the,0
83970,83970,first,0
83971,83971,quarter,0
83972,83972,of,0
83973,83973,1997,0
83974,83974,",",0
83975,83975,subject,0
83976,83976,to,0
83977,83977,regulatory,0
83978,83978,approval,0
83979,83979,.,0
83980,83980,It,0
83981,83981,has,0
83982,83982,already,0
83983,83983,been,0
83984,83984,approved,0
83985,83985,by,0
83986,83986,both,0
83987,83987,companies,0
83988,83988,',0
83989,83989,boards,0
83990,83990,.,0
83991,83991,Dow,3
83992,83992,rises,0
83993,83993,on,0
83994,83994,Philip,4
83995,83995,Morris,4
83996,83996,",",0
83997,83997,other,0
83998,83998,stocks,0
83999,83999,lower,0
84000,84000,.,0
84001,84001,NEW,2
84002,84002,YORK,2
84003,84003,1996-08-26,0
84004,84004,The,0
84005,84005,Dow,3
84006,84006,Jones,3
84007,84007,industrial,0
84008,84008,average,0
84009,84009,opened,0
84010,84010,slightly,0
84011,84011,higher,0
84012,84012,on,0
84013,84013,Monday,0
84014,84014,",",0
84015,84015,boosted,0
84016,84016,by,0
84017,84017,Philip,4
84018,84018,Morris,4
84019,84019,",",0
84020,84020,which,0
84021,84021,gained,0
84022,84022,four,0
84023,84023,to,0
84024,84024,92,0
84025,84025,.,0
84026,84026,Other,0
84027,84027,shares,0
84028,84028,were,0
84029,84029,slightly,0
84030,84030,lower,0
84031,84031,",",0
84032,84032,mirroring,0
84033,84033,bonds,0
84034,84034,.,0
84035,84035,The,0
84036,84036,Dow,3
84037,84037,was,0
84038,84038,up,0
84039,84039,eight,0
84040,84040,to,0
84041,84041,"5,731",0
84042,84042,",",0
84043,84043,while,0
84044,84044,the,0
84045,84045,NASDAQ,3
84046,84046,Index,3
84047,84047,was,0
84048,84048,off,0
84049,84049,fractionally,0
84050,84050,to,0
84051,84051,"1,143",0
84052,84052,and,0
84053,84053,the,0
84054,84054,S&P,3
84055,84055,Index,3
84056,84056,down,0
84057,84057,one,0
84058,84058,to,0
84059,84059,666,0
84060,84060,.,0
84061,84061,New,4
84062,84062,York,4
84063,84063,Stock,4
84064,84064,Exchange,4
84065,84065,advances,0
84066,84066,lagged,0
84067,84067,declines,0
84068,84068,by,0
84069,84069,476/698,0
84070,84070,while,0
84071,84071,NASDAQ,3
84072,84072,advances,0
84073,84073,led,0
84074,84074,declines,0
84075,84075,837/763,0
84076,84076,.,0
84077,84077,The,0
84078,84078,30-year,0
84079,84079,U.S.,4
84080,84080,Treasury,4
84081,84081,bond,0
84082,84082,was,0
84083,84083,off,0
84084,84084,2/32,0
84085,84085,to,0
84086,84086,yield,0
84087,84087,6.96,0
84088,84088,percent,0
84089,84089,.,0
84090,84090,RUGBY,3
84091,84091,LEAGUE,3
84092,84092,-,0
84093,84093,ST,4
84094,84094,HELENS,4
84095,84095,CLINCH,0
84096,84096,SUPER,0
84097,84097,LEAGUE,0
84098,84098,TITLE,0
84099,84099,.,0
84100,84100,ST,2
84101,84101,HELENS,2
84102,84102,",",0
84103,84103,England,2
84104,84104,1996-08-26,0
84105,84105,St,4
84106,84106,Helens,4
84107,84107,completed,0
84108,84108,their,0
84109,84109,first,0
84110,84110,league,0
84111,84111,and,0
84112,84112,Challenge,3
84113,84113,Cup,3
84114,84114,double,0
84115,84115,in,0
84116,84116,30,0
84117,84117,years,0
84118,84118,on,0
84119,84119,Monday,0
84120,84120,when,0
84121,84121,they,0
84122,84122,thrashed,0
84123,84123,Warrington,4
84124,84124,66-14,0
84125,84125,to,0
84126,84126,clinch,0
84127,84127,the,0
84128,84128,inaugural,0
84129,84129,Super,3
84130,84130,League,3
84131,84131,title,0
84132,84132,.,0
84133,84133,St,4
84134,84134,Helens,4
84135,84135,secured,0
84136,84136,the,0
84137,84137,two,0
84138,84138,points,0
84139,84139,they,0
84140,84140,needed,0
84141,84141,in,0
84142,84142,the,0
84143,84143,last,0
84144,84144,game,0
84145,84145,of,0
84146,84146,the,0
84147,84147,season,0
84148,84148,at,0
84149,84149,Knowsley,2
84150,84150,Road,2
84151,84151,to,0
84152,84152,win,0
84153,84153,their,0
84154,84154,first,0
84155,84155,championship,0
84156,84156,since,0
84157,84157,1975,0
84158,84158,and,0
84159,84159,their,0
84160,84160,first,0
84161,84161,double,0
84162,84162,since,0
84163,84163,1966,0
84164,84164,.,0
84165,84165,In,0
84166,84166,rain-soaked,0
84167,84167,conditions,0
84168,84168,",",0
84169,84169,centre,0
84170,84170,Alan,1
84171,84171,Hunte,1
84172,84172,grabbed,0
84173,84173,a,0
84174,84174,hat-trick,0
84175,84175,of,0
84176,84176,tries,0
84177,84177,",",0
84178,84178,while,0
84179,84179,Tommy,1
84180,84180,Martyn,1
84181,84181,",",0
84182,84182,Anthony,1
84183,84183,Sullivan,1
84184,84184,and,0
84185,84185,Paul,1
84186,84186,Newlove,1
84187,84187,each,0
84188,84188,scored,0
84189,84189,two,0
84190,84190,.,0
84191,84191,Captain,0
84192,84192,and,0
84193,84193,goalkicker,0
84194,84194,Bobbie,1
84195,84195,Goulding,1
84196,84196,scored,0
84197,84197,18,0
84198,84198,points,0
84199,84199,.,0
84200,84200,St,4
84201,84201,Helens,4
84202,84202,'s,0
84203,84203,triumph,0
84204,84204,marked,0
84205,84205,the,0
84206,84206,end,0
84207,84207,of,0
84208,84208,Wigan,4
84209,84209,'s,0
84210,84210,seven-year,0
84211,84211,reign,0
84212,84212,as,0
84213,84213,British,3
84214,84214,champions,0
84215,84215,.,0
84216,84216,St,4
84217,84217,Helens,4
84218,84218,needed,0
84219,84219,to,0
84220,84220,win,0
84221,84221,on,0
84222,84222,Monday,0
84223,84223,to,0
84224,84224,take,0
84225,84225,the,0
84226,84226,title,0
84227,84227,--,0
84228,84228,a,0
84229,84229,defeat,0
84230,84230,or,0
84231,84231,draw,0
84232,84232,would,0
84233,84233,have,0
84234,84234,allowed,0
84235,84235,Wigan,4
84236,84236,their,0
84237,84237,eighth,0
84238,84238,consecutive,0
84239,84239,championship,0
84240,84240,.,0
84241,84241,They,0
84242,84242,were,0
84243,84243,also,0
84244,84244,the,0
84245,84245,toast,0
84246,84246,of,0
84247,84247,London,4
84248,84248,Broncos,4
84249,84249,",",0
84250,84250,who,0
84251,84251,managed,0
84252,84252,to,0
84253,84253,scrape,0
84254,84254,into,0
84255,84255,the,0
84256,84256,top,0
84257,84257,four,0
84258,84258,ahead,0
84259,84259,of,0
84260,84260,Warrington,4
84261,84261,and,0
84262,84262,qualify,0
84263,84263,for,0
84264,84264,the,0
84265,84265,end-of-season,0
84266,84266,play-offs,0
84267,84267,.,0
84268,84268,Bradford,4
84269,84269,finished,0
84270,84270,third,0
84271,84271,.,0
84272,84272,St,4
84273,84273,Helens,4
84274,84274,have,0
84275,84275,now,0
84276,84276,set,0
84277,84277,their,0
84278,84278,sights,0
84279,84279,on,0
84280,84280,taking,0
84281,84281,the,0
84282,84282,treble,0
84283,84283,by,0
84284,84284,winning,0
84285,84285,the,0
84286,84286,end-of-season,0
84287,84287,premiership,0
84288,84288,which,0
84289,84289,begins,0
84290,84290,with,0
84291,84291,next,0
84292,84292,Sunday,0
84293,84293,'s,0
84294,84294,semifinal,0
84295,84295,against,0
84296,84296,London,4
84297,84297,.,0
84298,84298,RALLYING,0
84299,84299,-,0
84300,84300,"1,000",3
84301,84301,LAKES,3
84302,84302,RALLY,3
84303,84303,RESULT,0
84304,84304,/,0
84305,84305,WORLD,0
84306,84306,CHAMPIONSHIP,0
84307,84307,STANDINGS,0
84308,84308,.,0
84309,84309,JYVASKLYA,2
84310,84310,",",0
84311,84311,Finland,2
84312,84312,1996-08-26,0
84313,84313,Result,0
84314,84314,of,0
84315,84315,the,0
84316,84316,"1,000",3
84317,84317,Lakes,3
84318,84318,Rally,3
84319,84319,which,0
84320,84320,ended,0
84321,84321,on,0
84322,84322,Monday,0
84323,84323,:,0
84324,84324,1.,0
84325,84325,Tommi,1
84326,84326,Makinen,1
84327,84327,(,0
84328,84328,Finland,2
84329,84329,),0
84330,84330,Mitsubishi,3
84331,84331,Lancer,3
84332,84332,4,0
84333,84333,hours,0
84334,84334,4,0
84335,84335,minutes,0
84336,84336,13,0
84337,84337,seconds,0
84338,84338,2.,0
84339,84339,Juha,1
84340,84340,Kankkunen,1
84341,84341,(,0
84342,84342,Finland,2
84343,84343,),0
84344,84344,Toyota,3
84345,84345,Celica,3
84346,84346,46,0
84347,84347,seconds,0
84348,84348,behind,0
84349,84349,3.,0
84350,84350,Jarmo,1
84351,84351,Kytolehto,1
84352,84352,(,0
84353,84353,Finland,2
84354,84354,),0
84355,84355,Ford,3
84356,84356,Escort,3
84357,84357,2:37,0
84358,84358,4.,0
84359,84359,Marcus,1
84360,84360,Gronholm,1
84361,84361,(,0
84362,84362,Finland,2
84363,84363,),0
84364,84364,Toyota,3
84365,84365,Celica,3
84366,84366,2:42,0
84367,84367,5.,0
84368,84368,Kenneth,1
84369,84369,Eriksson,1
84370,84370,(,0
84371,84371,Sweden,2
84372,84372,),0
84373,84373,Subaru,3
84374,84374,Impreza,3
84375,84375,3:22,0
84376,84376,6.,0
84377,84377,Thomas,1
84378,84378,Radstrom,1
84379,84379,(,0
84380,84380,Sweden,2
84381,84381,),0
84382,84382,Toyota,3
84383,84383,Celica,3
84384,84384,4.09,0
84385,84385,7.,0
84386,84386,Sebastian,1
84387,84387,Lindholm,1
84388,84388,(,0
84389,84389,Finland,2
84390,84390,),0
84391,84391,Ford,3
84392,84392,Escort,3
84393,84393,5:17,0
84394,84394,8.,0
84395,84395,Lasse,1
84396,84396,Lampi,1
84397,84397,(,0
84398,84398,Finland,2
84399,84399,),0
84400,84400,Mitsubishi,3
84401,84401,Lancer,3
84402,84402,12:01,0
84403,84403,9.,0
84404,84404,Rui,1
84405,84405,Madeira,1
84406,84406,(,0
84407,84407,Portugal,2
84408,84408,),0
84409,84409,Toyota,3
84410,84410,Celica,3
84411,84411,16:34,0
84412,84412,10.,0
84413,84413,Angelo,1
84414,84414,Medeghini,1
84415,84415,(,0
84416,84416,Italy,2
84417,84417,),0
84418,84418,Subaru,3
84419,84419,Impreza,3
84420,84420,18:28,0
84421,84421,RALLYING,0
84422,84422,-,0
84423,84423,MAKINEN,1
84424,84424,STEPS,0
84425,84425,UP,0
84426,84426,TITLE,0
84427,84427,BID,0
84428,84428,WITH,0
84429,84429,LAKES,3
84430,84430,WIN,0
84431,84431,.,0
84432,84432,JYVASKYLA,2
84433,84433,",",0
84434,84434,Finland,2
84435,84435,1996-08-26,0
84436,84436,Tommi,1
84437,84437,Makinen,1
84438,84438,took,0
84439,84439,a,0
84440,84440,significant,0
84441,84441,step,0
84442,84442,towards,0
84443,84443,becoming,0
84444,84444,world,0
84445,84445,rally,0
84446,84446,champion,0
84447,84447,with,0
84448,84448,a,0
84449,84449,brilliant,0
84450,84450,victory,0
84451,84451,in,0
84452,84452,the,0
84453,84453,1000,3
84454,84454,Lakes,3
84455,84455,Rally,3
84456,84456,on,0
84457,84457,Monday,0
84458,84458,.,0
84459,84459,Mitsubishi,4
84460,84460,driver,0
84461,84461,Makinen,1
84462,84462,stopped,0
84463,84463,experienced,0
84464,84464,fellow,0
84465,84465,Finn,3
84466,84466,Juha,1
84467,84467,Kankkunen,1
84468,84468,in,0
84469,84469,his,0
84470,84470,tracks,0
84471,84471,on,0
84472,84472,the,0
84473,84473,final,0
84474,84474,day,0
84475,84475,of,0
84476,84476,the,0
84477,84477,"1,452-km",0
84478,84478,rally,0
84479,84479,",",0
84480,84480,doubling,0
84481,84481,his,0
84482,84482,lead,0
84483,84483,on,0
84484,84484,the,0
84485,84485,first,0
84486,84486,two,0
84487,84487,decisive,0
84488,84488,stages,0
84489,84489,.,0
84490,84490,"""",0
84491,84491,This,0
84492,84492,was,0
84493,84493,the,0
84494,84494,most,0
84495,84495,difficult,0
84496,84496,win,0
84497,84497,-,0
84498,84498,three,0
84499,84499,days,0
84500,84500,at,0
84501,84501,125,0
84502,84502,percent,0
84503,84503,effort,0
84504,84504,",",0
84505,84505,"""",0
84506,84506,said,0
84507,84507,Makinen,1
84508,84508,",",0
84509,84509,whose,0
84510,84510,success,0
84511,84511,completed,0
84512,84512,his,0
84513,84513,"1,000",3
84514,84514,Lakes,3
84515,84515,hat-trick,0
84516,84516,.,0
84517,84517,Kankkunen,1
84518,84518,was,0
84519,84519,runner-up,0
84520,84520,in,0
84521,84521,his,0
84522,84522,Toyota,4
84523,84523,as,0
84524,84524,Finland,2
84525,84525,'s,0
84526,84526,Jarmo,1
84527,84527,Kytolehto,1
84528,84528,produced,0
84529,84529,a,0
84530,84530,remarkable,0
84531,84531,drive,0
84532,84532,to,0
84533,84533,finish,0
84534,84534,third,0
84535,84535,in,0
84536,84536,his,0
84537,84537,Ford,4
84538,84538,.,0
84539,84539,Swede,3
84540,84540,Kenneth,1
84541,84541,Eriksson,1
84542,84542,kept,0
84543,84543,Subaru,4
84544,84544,in,0
84545,84545,the,0
84546,84546,hunt,0
84547,84547,for,0
84548,84548,the,0
84549,84549,manufacturers,0
84550,84550,',0
84551,84551,title,0
84552,84552,with,0
84553,84553,fifth,0
84554,84554,place,0
84555,84555,in,0
84556,84556,spite,0
84557,84557,of,0
84558,84558,a,0
84559,84559,gearbox,0
84560,84560,problem,0
84561,84561,that,0
84562,84562,nearly,0
84563,84563,forced,0
84564,84564,him,0
84565,84565,off,0
84566,84566,the,0
84567,84567,road,0
84568,84568,close,0
84569,84569,to,0
84570,84570,the,0
84571,84571,end,0
84572,84572,of,0
84573,84573,the,0
84574,84574,event,0
84575,84575,.,0
84576,84576,Maakinen,1
84577,84577,'s,0
84578,84578,and,0
84579,84579,Mitsubishi,4
84580,84580,'s,0
84581,84581,positions,0
84582,84582,were,0
84583,84583,strengthened,0
84584,84584,by,0
84585,84585,the,0
84586,84586,late,0
84587,84587,retirement,0
84588,84588,of,0
84589,84589,Spain,2
84590,84590,'s,0
84591,84591,Carlos,1
84592,84592,Sainz,1
84593,84593,when,0
84594,84594,his,0
84595,84595,Ford,4
84596,84596,gearbox,0
84597,84597,failed,0
84598,84598,.,0
84599,84599,Makinen,1
84600,84600,",",0
84601,84601,with,0
84602,84602,95,0
84603,84603,points,0
84604,84604,",",0
84605,84605,now,0
84606,84606,leads,0
84607,84607,his,0
84608,84608,nearest,0
84609,84609,championship,0
84610,84610,rival,0
84611,84611,",",0
84612,84612,Sainz,1
84613,84613,",",0
84614,84614,by,0
84615,84615,32,0
84616,84616,points,0
84617,84617,.,0
84618,84618,RALLYING,0
84619,84619,-,0
84620,84620,MAKINEN,1
84621,84621,WINS,0
84622,84622,"1,000",3
84623,84623,LAKES,3
84624,84624,RALLY,3
84625,84625,.,0
84626,84626,JYVASKYLA,2
84627,84627,",",0
84628,84628,Finland,2
84629,84629,1996-08-26,0
84630,84630,Tommi,1
84631,84631,Makinen,1
84632,84632,of,0
84633,84633,Finland,2
84634,84634,",",0
84635,84635,driving,0
84636,84636,a,0
84637,84637,Mitsubishi,4
84638,84638,",",0
84639,84639,on,0
84640,84640,Monday,0
84641,84641,won,0
84642,84642,the,0
84643,84643,"1,000",3
84644,84644,Lakes,3
84645,84645,Rally,3
84646,84646,",",0
84647,84647,sixth,0
84648,84648,round,0
84649,84649,of,0
84650,84650,the,0
84651,84651,world,0
84652,84652,championship,0
84653,84653,.,0
84654,84654,SOCCER,0
84655,84655,-,0
84656,84656,SHARPE,1
84657,84657,HITS,0
84658,84658,WINNER,0
84659,84659,TO,0
84660,84660,EASE,0
84661,84661,PRESSURE,0
84662,84662,ON,0
84663,84663,LEEDS,4
84664,84664,.,0
84665,84665,LEEDS,2
84666,84666,",",0
84667,84667,England,2
84668,84668,1996-08-26,0
84669,84669,Winger,0
84670,84670,Lee,1
84671,84671,Sharpe,1
84672,84672,hit,0
84673,84673,a,0
84674,84674,superb,0
84675,84675,strike,0
84676,84676,from,0
84677,84677,the,0
84678,84678,edge,0
84679,84679,of,0
84680,84680,the,0
84681,84681,penalty,0
84682,84682,area,0
84683,84683,to,0
84684,84684,give,0
84685,84685,Leeds,4
84686,84686,their,0
84687,84687,first,0
84688,84688,win,0
84689,84689,of,0
84690,84690,the,0
84691,84691,season,0
84692,84692,on,0
84693,84693,Monday,0
84694,84694,and,0
84695,84695,leave,0
84696,84696,hapless,0
84697,84697,Wimbledon,4
84698,84698,anchored,0
84699,84699,at,0
84700,84700,the,0
84701,84701,bottom,0
84702,84702,of,0
84703,84703,the,0
84704,84704,England,2
84705,84705,premier,0
84706,84706,league,0
84707,84707,.,0
84708,84708,Sharpe,1
84709,84709,repaid,0
84710,84710,a,0
84711,84711,huge,0
84712,84712,slice,0
84713,84713,of,0
84714,84714,the,0
84715,84715,4.5,0
84716,84716,million,0
84717,84717,pound,0
84718,84718,(,0
84719,84719,$,0
84720,84720,6.98,0
84721,84721,million,0
84722,84722,),0
84723,84723,fee,0
84724,84724,Leeds,4
84725,84725,handed,0
84726,84726,Manchester,4
84727,84727,United,4
84728,84728,for,0
84729,84729,his,0
84730,84730,services,0
84731,84731,with,0
84732,84732,a,0
84733,84733,top-draw,0
84734,84734,second-half,0
84735,84735,goal,0
84736,84736,to,0
84737,84737,hand,0
84738,84738,Wimbledon,4
84739,84739,their,0
84740,84740,third,0
84741,84741,successive,0
84742,84742,defeat,0
84743,84743,.,0
84744,84744,Ian,1
84745,84745,Rush,1
84746,84746,",",0
84747,84747,the,0
84748,84748,Welsh,3
84749,84749,striker,0
84750,84750,signed,0
84751,84751,from,0
84752,84752,Liverpool,4
84753,84753,in,0
84754,84754,the,0
84755,84755,close,0
84756,84756,season,0
84757,84757,",",0
84758,84758,set,0
84759,84759,up,0
84760,84760,the,0
84761,84761,goal,0
84762,84762,",",0
84763,84763,feeding,0
84764,84764,Sharpe,1
84765,84765,as,0
84766,84766,he,0
84767,84767,galloped,0
84768,84768,forward,0
